feature1,feature2,x,y,effect
d2h_nh,access_h,16.887256984536638,18.0,0.3616679239466355
d2h_nh,access_h,19.034468332511732,18.0,0.3664208308517608
d2h_nh,access_h,21.596111186506796,18.0,0.3677719510238141
d2h_nh,access_h,24.40118524607943,18.0,0.3242220419669375
d2h_nh,access_h,30.665217977642058,18.0,0.05415430522533722
d2h_nh,access_h,56.697096683740725,18.0,0.04889698039096214
d2h_nh,access_h,0.11211235489377035,19.0,-0.12035458347500035
d2h_nh,access_h,0.28458608331837115,19.0,-0.09070439064391167
d2h_nh,access_h,0.3944248430337442,19.0,-0.17740990325663905
d2h_nh,access_h,0.48258617283424965,19.0,-0.20005276138889733
d2h_nh,access_h,0.5462705756250719,19.0,-0.20914049964035855
d2h_nh,access_h,0.6181087120641451,19.0,-0.20924079837136153
d2h_nh,access_h,0.703480846775679,19.0,-0.15449551307029719
d2h_nh,access_h,0.7892851236588083,19.0,-0.163970086463534
d2h_nh,access_h,0.8821838239934872,19.0,-0.1671369914064899
d2h_nh,access_h,0.9610314872455529,19.0,-0.1640974834088635
d2h_nh,access_h,1.0304808849275897,19.0,-0.13539745452483604
d2h_nh,access_h,1.1234864221399774,19.0,-0.12766653139601372
d2h_nh,access_h,1.2341958934004578,19.0,-0.10804665967954785
d2h_nh,access_h,1.3570179487924836,19.0,-0.10491098311085542
d2h_nh,access_h,1.486461260809405,19.0,-0.10131311917351014
d2h_nh,access_h,1.5875924454443746,19.0,-0.10091399294294442
d2h_nh,access_h,1.6711235673697713,19.0,-0.09848978065989483
d2h_nh,access_h,1.7807235511604413,19.0,-0.08218358418314275
d2h_nh,access_h,1.9043995098636202,19.0,-0.08028367518162556
d2h_nh,access_h,2.028475065868832,19.0,-0.07485458681946072
d2h_nh,access_h,2.1638012220041993,19.0,-0.06937460980645294
d2h_nh,access_h,2.2985255877757576,19.0,-0.06734304858586716
d2h_nh,access_h,2.424312460647441,19.0,-0.05966844130013761
d2h_nh,access_h,2.552013970012293,19.0,-0.03228337604766795
d2h_nh,access_h,2.6891893062390855,19.0,-0.027794782398672953
d2h_nh,access_h,2.8670095710927455,19.0,-0.018352552073059036
d2h_nh,access_h,3.056661916115213,19.0,0.009656976917573227
d2h_nh,access_h,3.2249385682970306,19.0,0.01821243562563148
d2h_nh,access_h,3.408029835082951,19.0,0.02547345958767491
d2h_nh,access_h,3.5977855686147633,19.0,0.02830995540938064
d2h_nh,access_h,3.773473403394531,19.0,0.05475359181521591
d2h_nh,access_h,3.9546562428742384,19.0,0.07848008977365288
d2h_nh,access_h,4.167435995035171,19.0,0.0928951359271366
d2h_nh,access_h,4.378784079820337,19.0,0.09625731442092278
d2h_nh,access_h,4.5881909318342995,19.0,0.0997883793547837
d2h_nh,access_h,4.820580894666823,19.0,0.10741059339730011
d2h_nh,access_h,5.065527085829514,19.0,0.11074515728238064
d2h_nh,access_h,5.298875453753189,19.0,0.11614854844633035
d2h_nh,access_h,5.503466627642274,19.0,0.15964473932379714
d2h_nh,access_h,5.7580110262882815,19.0,0.1780522668722927
d2h_nh,access_h,6.088965099884238,19.0,0.18293469436055468
d2h_nh,access_h,6.398330912056463,19.0,0.22093470040708302
d2h_nh,access_h,6.719648302301791,19.0,0.2238646757357522
d2h_nh,access_h,7.093263445664316,19.0,0.22980368288487613
d2h_nh,access_h,7.529750280475704,19.0,0.23203210977604866
d2h_nh,access_h,7.966030534076241,19.0,0.22670169830446377
d2h_nh,access_h,8.348486062943206,19.0,0.23459461777706386
d2h_nh,access_h,8.788165044237362,19.0,0.2376849425190367
d2h_nh,access_h,9.348132778098798,19.0,0.23889304221338836
d2h_nh,access_h,9.942370174885333,19.0,0.24210825407258094
d2h_nh,access_h,10.485047012378567,19.0,0.2695812138004393
d2h_nh,access_h,11.176163307001545,19.0,0.2690020558200498
d2h_nh,access_h,12.010336373657303,19.0,0.29808143586550007
d2h_nh,access_h,12.95099155798216,19.0,0.3297885550140276
d2h_nh,access_h,14.18816814079018,19.0,0.3510117791539723
d2h_nh,access_h,15.420358760122468,19.0,0.3542988606600887
d2h_nh,access_h,16.887256984536638,19.0,0.35741637515246477
d2h_nh,access_h,19.034468332511732,19.0,0.36216928205759
d2h_nh,access_h,21.596111186506796,19.0,0.3635204022296433
d2h_nh,access_h,24.40118524607943,19.0,0.3199704931727667
d2h_nh,access_h,30.665217977642058,19.0,0.04990275643116647
d2h_nh,access_h,56.697096683740725,19.0,0.0446454315967913
d2h_nh,access_h,0.11211235489377035,20.0,-0.11506958893953306
d2h_nh,access_h,0.28458608331837115,20.0,-0.08541939610844439
d2h_nh,access_h,0.3944248430337442,20.0,-0.17212490872117175
d2h_nh,access_h,0.48258617283424965,20.0,-0.19476776685342995
d2h_nh,access_h,0.5462705756250719,20.0,-0.20385550510489103
d2h_nh,access_h,0.6181087120641451,20.0,-0.20395580383589434
d2h_nh,access_h,0.703480846775679,20.0,-0.14921051853482997
d2h_nh,access_h,0.7892851236588083,20.0,-0.1586850919280668
d2h_nh,access_h,0.8821838239934872,20.0,-0.16185199687102264
d2h_nh,access_h,0.9610314872455529,20.0,-0.15881248887339622
d2h_nh,access_h,1.0304808849275897,20.0,-0.131678847503453
d2h_nh,access_h,1.1234864221399774,20.0,-0.12394792437463067
d2h_nh,access_h,1.2341958934004578,20.0,-0.10432805265816482
d2h_nh,access_h,1.3570179487924836,20.0,-0.1011923760894724
d2h_nh,access_h,1.486461260809405,20.0,-0.09937099894620671
d2h_nh,access_h,1.5875924454443746,20.0,-0.09874444966693023
d2h_nh,access_h,1.6711235673697713,20.0,-0.09632023738388064
d2h_nh,access_h,1.7807235511604413,20.0,-0.07997562769468544
d2h_nh,access_h,1.9043995098636202,20.0,-0.07807571869316825
d2h_nh,access_h,2.028475065868832,20.0,-0.07264663033100342
d2h_nh,access_h,2.1638012220041993,20.0,-0.06716665331799565
d2h_nh,access_h,2.2985255877757576,20.0,-0.06513509209740986
d2h_nh,access_h,2.424312460647441,20.0,-0.057460484811680264
d2h_nh,access_h,2.552013970012293,20.0,-0.030075419559210635
d2h_nh,access_h,2.6891893062390855,20.0,-0.027070056194011188
d2h_nh,access_h,2.8670095710927455,20.0,-0.01762782586839728
d2h_nh,access_h,3.056661916115213,20.0,0.010146897273854733
d2h_nh,access_h,3.2249385682970306,20.0,0.018702355981913013
d2h_nh,access_h,3.408029835082951,20.0,0.025366815360234617
d2h_nh,access_h,3.5977855686147633,20.0,0.02820331118194035
d2h_nh,access_h,3.773473403394531,20.0,0.05464694758777565
d2h_nh,access_h,3.9546562428742384,20.0,0.08666042342873412
d2h_nh,access_h,4.167435995035171,20.0,0.10107546958221791
d2h_nh,access_h,4.378784079820337,20.0,0.10443764807600404
d2h_nh,access_h,4.5881909318342995,20.0,0.10796871300986494
d2h_nh,access_h,4.820580894666823,20.0,0.11494559419207645
d2h_nh,access_h,5.065527085829514,20.0,0.11828015807715694
d2h_nh,access_h,5.298875453753189,20.0,0.12368354924110665
d2h_nh,access_h,5.503466627642274,20.0,0.16717974011857345
d2h_nh,access_h,5.7580110262882815,20.0,0.18558726766706896
d2h_nh,access_h,6.088965099884238,20.0,0.190469695155331
d2h_nh,access_h,6.398330912056463,20.0,0.22846970120185933
d2h_nh,access_h,6.719648302301791,20.0,0.23007505920249982
d2h_nh,access_h,7.093263445664316,20.0,0.23601406635162347
d2h_nh,access_h,7.529750280475704,20.0,0.238242493242796
d2h_nh,access_h,7.966030534076241,20.0,0.23291208177121098
d2h_nh,access_h,8.348486062943206,20.0,0.23862961839728752
d2h_nh,access_h,8.788165044237362,20.0,0.24171994313926037
d2h_nh,access_h,9.348132778098798,20.0,0.24292804283361208
d2h_nh,access_h,9.942370174885333,20.0,0.24614325469280462
d2h_nh,access_h,10.485047012378567,20.0,0.27233117809789276
d2h_nh,access_h,11.176163307001545,20.0,0.2717520201175031
d2h_nh,access_h,12.010336373657303,20.0,0.29604729777237737
d2h_nh,access_h,12.95099155798216,20.0,0.32775441692090473
d2h_nh,access_h,14.18816814079018,20.0,0.3489776410608495
d2h_nh,access_h,15.420358760122468,20.0,0.35226472256696584
d2h_nh,access_h,16.887256984536638,20.0,0.3553822370593418
d2h_nh,access_h,19.034468332511732,20.0,0.36013514396446716
d2h_nh,access_h,21.596111186506796,20.0,0.3614862641365204
d2h_nh,access_h,24.40118524607943,20.0,0.3148597500114245
d2h_nh,access_h,30.665217977642058,20.0,0.044792013269824224
d2h_nh,access_h,56.697096683740725,20.0,0.039534688435449244
d2h_nh,access_h,0.11211235489377035,21.0,-0.08646526023866193
d2h_nh,access_h,0.28458608331837115,21.0,-0.05681506740757333
d2h_nh,access_h,0.3944248430337442,21.0,-0.1435205800203007
d2h_nh,access_h,0.48258617283424965,21.0,-0.1666535742505029
d2h_nh,access_h,0.5462705756250719,21.0,-0.17929372243034847
d2h_nh,access_h,0.6181087120641451,21.0,-0.1793940211613515
d2h_nh,access_h,0.703480846775679,21.0,-0.12464873586028744
d2h_nh,access_h,0.7892851236588083,21.0,-0.13412330925352423
d2h_nh,access_h,0.8821838239934872,21.0,-0.13729021419648021
d2h_nh,access_h,0.9610314872455529,21.0,-0.1342507061988537
d2h_nh,access_h,1.0304808849275897,21.0,-0.12277454368323529
d2h_nh,access_h,1.1234864221399774,21.0,-0.115043620554413
d2h_nh,access_h,1.2341958934004578,21.0,-0.10835002944179081
d2h_nh,access_h,1.3570179487924836,21.0,-0.10521435287309833
d2h_nh,access_h,1.486461260809405,21.0,-0.10339297572983264
d2h_nh,access_h,1.5875924454443746,21.0,-0.10276642645055617
d2h_nh,access_h,1.6711235673697713,21.0,-0.10258027811544251
d2h_nh,access_h,1.7807235511604413,21.0,-0.08623566842624743
d2h_nh,access_h,1.9043995098636202,21.0,-0.08433575942473023
d2h_nh,access_h,2.028475065868832,21.0,-0.07890667106256544
d2h_nh,access_h,2.1638012220041993,21.0,-0.07342669404955761
d2h_nh,access_h,2.2985255877757576,21.0,-0.07139513282897181
d2h_nh,access_h,2.424312460647441,21.0,-0.06372052554324223
d2h_nh,access_h,2.552013970012293,21.0,-0.036335460290772566
d2h_nh,access_h,2.6891893062390855,21.0,-0.03333009692557312
d2h_nh,access_h,2.8670095710927455,21.0,-0.023887866599959236
d2h_nh,access_h,3.056661916115213,21.0,0.00388685654229275
d2h_nh,access_h,3.2249385682970306,21.0,0.012442315250351024
d2h_nh,access_h,3.408029835082951,21.0,0.01910677462867268
d2h_nh,access_h,3.5977855686147633,21.0,0.02101477172992899
d2h_nh,access_h,3.773473403394531,21.0,0.04745840813576419
d2h_nh,access_h,3.9546562428742384,21.0,0.07947188397672268
d2h_nh,access_h,4.167435995035171,21.0,0.09388693013020635
d2h_nh,access_h,4.378784079820337,21.0,0.0972491086239925
d2h_nh,access_h,4.5881909318342995,21.0,0.10078017355785372
d2h_nh,access_h,4.820580894666823,21.0,0.10775705474006521
d2h_nh,access_h,5.065527085829514,21.0,0.11109161862514566
d2h_nh,access_h,5.298875453753189,21.0,0.11649500978909531
d2h_nh,access_h,5.503466627642274,21.0,0.15778748069067777
d2h_nh,access_h,5.7580110262882815,21.0,0.17619500823917336
d2h_nh,access_h,6.088965099884238,21.0,0.18197925956124222
d2h_nh,access_h,6.398330912056463,21.0,0.21997926560777065
d2h_nh,access_h,6.719648302301791,21.0,0.2215846236084112
d2h_nh,access_h,7.093263445664316,21.0,0.2275236307575349
d2h_nh,access_h,7.529750280475704,21.0,0.22975205764870735
d2h_nh,access_h,7.966030534076241,21.0,0.2244216461771226
d2h_nh,access_h,8.348486062943206,21.0,0.23013918280319928
d2h_nh,access_h,8.788165044237362,21.0,0.23322950754517213
d2h_nh,access_h,9.348132778098798,21.0,0.2330402608462534
d2h_nh,access_h,9.942370174885333,21.0,0.23318302969426263
d2h_nh,access_h,10.485047012378567,21.0,0.25937095309935
d2h_nh,access_h,11.176163307001545,21.0,0.2587917951189604
d2h_nh,access_h,12.010336373657303,21.0,0.2830870727738348
d2h_nh,access_h,12.95099155798216,21.0,0.3147941919223624
d2h_nh,access_h,14.18816814079018,21.0,0.3360174160623071
d2h_nh,access_h,15.420358760122468,21.0,0.3373936943322884
d2h_nh,access_h,16.887256984536638,21.0,0.34051120882466435
d2h_nh,access_h,19.034468332511732,21.0,0.34526411572978954
d2h_nh,access_h,21.596111186506796,21.0,0.3466152359018429
d2h_nh,access_h,24.40118524607943,21.0,0.29998872177674674
d2h_nh,access_h,30.665217977642058,21.0,0.029920985035146636
d2h_nh,access_h,56.697096683740725,21.0,0.024663660200771632
d2h_nh,access_h,0.11211235489377035,22.0,-0.08398034043415023
d2h_nh,access_h,0.28458608331837115,22.0,-0.05433014760306158
d2h_nh,access_h,0.3944248430337442,22.0,-0.14103566021578898
d2h_nh,access_h,0.48258617283424965,22.0,-0.1641686544459912
d2h_nh,access_h,0.5462705756250719,22.0,-0.1768088026258367
d2h_nh,access_h,0.6181087120641451,22.0,-0.17690910135683982
d2h_nh,access_h,0.703480846775679,22.0,-0.12216381605577573
d2h_nh,access_h,0.7892851236588083,22.0,-0.13163838944901252
d2h_nh,access_h,0.8821838239934872,22.0,-0.13480529439196842
d2h_nh,access_h,0.9610314872455529,22.0,-0.131765786394342
d2h_nh,access_h,1.0304808849275897,22.0,-0.12028962387872355
d2h_nh,access_h,1.1234864221399774,22.0,-0.11255870074990129
d2h_nh,access_h,1.2341958934004578,22.0,-0.10586510963727905
d2h_nh,access_h,1.3570179487924836,22.0,-0.10272943306858665
d2h_nh,access_h,1.486461260809405,22.0,-0.100908055925321
d2h_nh,access_h,1.5875924454443746,22.0,-0.10028150664604449
d2h_nh,access_h,1.6711235673697713,22.0,-0.1000953583109308
d2h_nh,access_h,1.7807235511604413,22.0,-0.0848138426808645
d2h_nh,access_h,1.9043995098636202,22.0,-0.0829139336793473
d2h_nh,access_h,2.028475065868832,22.0,-0.07748484531718249
d2h_nh,access_h,2.1638012220041993,22.0,-0.07234874219408466
d2h_nh,access_h,2.2985255877757576,22.0,-0.07031718097349884
d2h_nh,access_h,2.424312460647441,22.0,-0.06264257368776927
d2h_nh,access_h,2.552013970012293,22.0,-0.03620630585649919
d2h_nh,access_h,2.6891893062390855,22.0,-0.033200942491299734
d2h_nh,access_h,2.8670095710927455,22.0,-0.023758712165685907
d2h_nh,access_h,3.056661916115213,22.0,0.004269247132620519
d2h_nh,access_h,3.2249385682970306,22.0,0.012824705840678761
d2h_nh,access_h,3.408029835082951,22.0,0.019489165219000452
d2h_nh,access_h,3.5977855686147633,22.0,0.021397162320256746
d2h_nh,access_h,3.773473403394531,22.0,0.047840798726091954
d2h_nh,access_h,3.9546562428742384,22.0,0.07985427456705042
d2h_nh,access_h,4.167435995035171,22.0,0.0942693207205341
d2h_nh,access_h,4.378784079820337,22.0,0.09763149921432032
d2h_nh,access_h,4.5881909318342995,22.0,0.10187171438653819
d2h_nh,access_h,4.820580894666823,22.0,0.10884859556874968
d2h_nh,access_h,5.065527085829514,22.0,0.11218315945383009
d2h_nh,access_h,5.298875453753189,22.0,0.11682530567666517
d2h_nh,access_h,5.503466627642274,22.0,0.15811777657824772
d2h_nh,access_h,5.7580110262882815,22.0,0.17436469437204688
d2h_nh,access_h,6.088965099884238,22.0,0.18014894569411577
d2h_nh,access_h,6.398330912056463,22.0,0.21814895174064408
d2h_nh,access_h,6.719648302301791,22.0,0.21929764589290074
d2h_nh,access_h,7.093263445664316,22.0,0.22523665304202445
d2h_nh,access_h,7.529750280475704,22.0,0.22519872528109933
d2h_nh,access_h,7.966030534076241,22.0,0.2198683138095147
d2h_nh,access_h,8.348486062943206,22.0,0.22558585043559135
d2h_nh,access_h,8.788165044237362,22.0,0.22867617517756417
d2h_nh,access_h,9.348132778098798,22.0,0.22848692847864543
d2h_nh,access_h,9.942370174885333,22.0,0.22862969732665467
d2h_nh,access_h,10.485047012378567,22.0,0.25481762073174197
d2h_nh,access_h,11.176163307001545,22.0,0.25104289911624494
d2h_nh,access_h,12.010336373657303,22.0,0.2753381767711193
d2h_nh,access_h,12.95099155798216,22.0,0.307045295919647
d2h_nh,access_h,14.18816814079018,22.0,0.32826852005959184
d2h_nh,access_h,15.420358760122468,22.0,0.32964479832957316
d2h_nh,access_h,16.887256984536638,22.0,0.332762312821949
d2h_nh,access_h,19.034468332511732,22.0,0.3367139898810849
d2h_nh,access_h,21.596111186506796,22.0,0.3380651100531381
d2h_nh,access_h,24.40118524607943,22.0,0.29001194541756203
d2h_nh,access_h,30.665217977642058,22.0,0.019944208675961958
d2h_nh,access_h,56.697096683740725,22.0,0.01468688384158702
d2h_nh,access_h,0.11211235489377035,23.5,-0.05663645710555494
d2h_nh,access_h,0.28458608331837115,23.5,-0.044334426812342606
d2h_nh,access_h,0.3944248430337442,23.5,-0.13103993942507014
d2h_nh,access_h,0.48258617283424965,23.5,-0.15417293365527235
d2h_nh,access_h,0.5462705756250719,23.5,-0.1740682033473762
d2h_nh,access_h,0.6181087120641451,23.5,-0.17416850207837922
d2h_nh,access_h,0.703480846775679,23.5,-0.11942321677731524
d2h_nh,access_h,0.7892851236588083,23.5,-0.12889779017055203
d2h_nh,access_h,0.8821838239934872,23.5,-0.13206469511350788
d2h_nh,access_h,0.9610314872455529,23.5,-0.12902518711588143
d2h_nh,access_h,1.0304808849275897,23.5,-0.11754902460026309
d2h_nh,access_h,1.1234864221399774,23.5,-0.10981810147144078
d2h_nh,access_h,1.2341958934004578,23.5,-0.10312451035881853
d2h_nh,access_h,1.3570179487924836,23.5,-0.0999888337901261
d2h_nh,access_h,1.486461260809405,23.5,-0.09816745664686051
d2h_nh,access_h,1.5875924454443746,23.5,-0.097540907367584
d2h_nh,access_h,1.6711235673697713,23.5,-0.09735475903247032
d2h_nh,access_h,1.7807235511604413,23.5,-0.08207324340240396
d2h_nh,access_h,1.9043995098636202,23.5,-0.08017333440088678
d2h_nh,access_h,2.028475065868832,23.5,-0.07598086528963993
d2h_nh,access_h,2.1638012220041993,23.5,-0.07084476216654212
d2h_nh,access_h,2.2985255877757576,23.5,-0.0688132009459563
d2h_nh,access_h,2.424312460647441,23.5,-0.06113859366022672
d2h_nh,access_h,2.552013970012293,23.5,-0.036007329098513216
d2h_nh,access_h,2.6891893062390855,23.5,-0.033001965733313765
d2h_nh,access_h,2.8670095710927455,23.5,-0.023559735407699938
d2h_nh,access_h,3.056661916115213,23.5,0.004468223890606495
d2h_nh,access_h,3.2249385682970306,23.5,0.013023682598664734
d2h_nh,access_h,3.408029835082951,23.5,0.019688141976986418
d2h_nh,access_h,3.5977855686147633,23.5,0.02061058097654097
d2h_nh,access_h,3.773473403394531,23.5,0.047054217382376216
d2h_nh,access_h,3.9546562428742384,23.5,0.07906769322333466
d2h_nh,access_h,4.167435995035171,23.5,0.09348273937681836
d2h_nh,access_h,4.378784079820337,23.5,0.0968449178706046
d2h_nh,access_h,4.5881909318342995,23.5,0.10108513304282232
d2h_nh,access_h,4.820580894666823,23.5,0.10815046984872502
d2h_nh,access_h,5.065527085829514,23.5,0.11148503373380557
d2h_nh,access_h,5.298875453753189,23.5,0.11438580215687652
d2h_nh,access_h,5.503466627642274,23.5,0.155678273058459
d2h_nh,access_h,5.7580110262882815,23.5,0.1719251908522581
d2h_nh,access_h,6.088965099884238,23.5,0.177709442174327
d2h_nh,access_h,6.398330912056463,23.5,0.21570944822085536
d2h_nh,access_h,6.719648302301791,23.5,0.21685814237311213
d2h_nh,access_h,7.093263445664316,23.5,0.22073341798648832
d2h_nh,access_h,7.529750280475704,23.5,0.22069549022556323
d2h_nh,access_h,7.966030534076241,23.5,0.21420449692909985
d2h_nh,access_h,8.348486062943206,23.5,0.21992203355517653
d2h_nh,access_h,8.788165044237362,23.5,0.22301235829714933
d2h_nh,access_h,9.348132778098798,23.5,0.22282311159823062
d2h_nh,access_h,9.942370174885333,23.5,0.22296588044623983
d2h_nh,access_h,10.485047012378567,23.5,0.2491538038513273
d2h_nh,access_h,11.176163307001545,23.5,0.24537908223583021
d2h_nh,access_h,12.010336373657303,23.5,0.2696743598907043
d2h_nh,access_h,12.95099155798216,23.5,0.30138147903923207
d2h_nh,access_h,14.18816814079018,23.5,0.3226047031791769
d2h_nh,access_h,15.420358760122468,23.5,0.3239809814491581
d2h_nh,access_h,16.887256984536638,23.5,0.32516328081196055
d2h_nh,access_h,19.034468332511732,23.5,0.32911495787109635
d2h_nh,access_h,21.596111186506796,23.5,0.33046607804314976
d2h_nh,access_h,24.40118524607943,23.5,0.28241291340757374
d2h_nh,access_h,30.665217977642058,23.5,0.012345176665973595
d2h_nh,access_h,56.697096683740725,23.5,0.0070878518315987266
d2h_nh,access_h,0.11211235489377035,25.5,-0.0527798288358553
d2h_nh,access_h,0.28458608331837115,25.5,-0.04047779854264297
d2h_nh,access_h,0.3944248430337442,25.5,-0.12718331115537043
d2h_nh,access_h,0.48258617283424965,25.5,-0.15031630538557267
d2h_nh,access_h,0.5462705756250719,25.5,-0.17021157507767648
d2h_nh,access_h,0.6181087120641451,25.5,-0.17031187380867954
d2h_nh,access_h,0.703480846775679,25.5,-0.11556658850761553
d2h_nh,access_h,0.7892851236588083,25.5,-0.12504116190085238
d2h_nh,access_h,0.8821838239934872,25.5,-0.1282080668438082
d2h_nh,access_h,0.9610314872455529,25.5,-0.12516855884618175
d2h_nh,access_h,1.0304808849275897,25.5,-0.11369239633056338
d2h_nh,access_h,1.1234864221399774,25.5,-0.10596147320174114
d2h_nh,access_h,1.2341958934004578,25.5,-0.0992678820891189
d2h_nh,access_h,1.3570179487924836,25.5,-0.09613220552042653
d2h_nh,access_h,1.486461260809405,25.5,-0.0960034465727548
d2h_nh,access_h,1.5875924454443746,25.5,-0.0953768972934783
d2h_nh,access_h,1.6711235673697713,25.5,-0.09519074895836457
d2h_nh,access_h,1.7807235511604413,25.5,-0.08074495919695324
d2h_nh,access_h,1.9043995098636202,25.5,-0.07884505019543606
d2h_nh,access_h,2.028475065868832,25.5,-0.07418171368918546
d2h_nh,access_h,2.1638012220041993,25.5,-0.06904561056608766
d2h_nh,access_h,2.2985255877757576,25.5,-0.06701404934550181
d2h_nh,access_h,2.424312460647441,25.5,-0.05933944205977228
d2h_nh,access_h,2.552013970012293,25.5,-0.03420817749805875
d2h_nh,access_h,2.6891893062390855,25.5,-0.031202814132859306
d2h_nh,access_h,2.8670095710927455,25.5,-0.021760583807245448
d2h_nh,access_h,3.056661916115213,25.5,0.004221955938455008
d2h_nh,access_h,3.2249385682970306,25.5,0.012777414646513274
d2h_nh,access_h,3.408029835082951,25.5,0.019441874024834938
d2h_nh,access_h,3.5977855686147633,25.5,0.0203643130243895
d2h_nh,access_h,3.773473403394531,25.5,0.04680794943022469
d2h_nh,access_h,3.9546562428742384,25.5,0.07882142527118317
d2h_nh,access_h,4.167435995035171,25.5,0.09173706113280065
d2h_nh,access_h,4.378784079820337,25.5,0.09509923962658695
d2h_nh,access_h,4.5881909318342995,25.5,0.09933945479880461
d2h_nh,access_h,4.820580894666823,25.5,0.10640479160470756
d2h_nh,access_h,5.065527085829514,25.5,0.10973935548978796
d2h_nh,access_h,5.298875453753189,25.5,0.11323672169901018
d2h_nh,access_h,5.503466627642274,25.5,0.1523394730260666
d2h_nh,access_h,5.7580110262882815,25.5,0.1659017536622731
d2h_nh,access_h,6.088965099884238,25.5,0.17168600498434192
d2h_nh,access_h,6.398330912056463,25.5,0.20968601103087056
d2h_nh,access_h,6.719648302301791,25.5,0.2108347051831272
d2h_nh,access_h,7.093263445664316,25.5,0.2147099807965035
d2h_nh,access_h,7.529750280475704,25.5,0.2146720530355784
d2h_nh,access_h,7.966030534076241,25.5,0.20818105973911483
d2h_nh,access_h,8.348486062943206,25.5,0.21389859636519148
d2h_nh,access_h,8.788165044237362,25.5,0.2169889211071643
d2h_nh,access_h,9.348132778098798,25.5,0.2167996744082456
d2h_nh,access_h,9.942370174885333,25.5,0.21694244325625478
d2h_nh,access_h,10.485047012378567,25.5,0.24313036666134227
d2h_nh,access_h,11.176163307001545,25.5,0.23935564504584556
d2h_nh,access_h,12.010336373657303,25.5,0.26365092270071916
d2h_nh,access_h,12.95099155798216,25.5,0.2953580418492471
d2h_nh,access_h,14.18816814079018,25.5,0.3165812659891919
d2h_nh,access_h,15.420358760122468,25.5,0.317957544259173
d2h_nh,access_h,16.887256984536638,25.5,0.31913984362197556
d2h_nh,access_h,19.034468332511732,25.5,0.32309152068111135
d2h_nh,access_h,21.596111186506796,25.5,0.3244426408531648
d2h_nh,access_h,24.40118524607943,25.5,0.27088281710179396
d2h_nh,access_h,30.665217977642058,25.5,-0.0033864646840198326
d2h_nh,access_h,56.697096683740725,25.5,-0.008643789518394826
d2h_nh,access_h,0.11211235489377035,27.5,-0.04947519347217237
d2h_nh,access_h,0.28458608331837115,27.5,-0.037752716463333925
d2h_nh,access_h,0.3944248430337442,27.5,-0.12445822907606141
d2h_nh,access_h,0.48258617283424965,27.5,-0.14759122330626367
d2h_nh,access_h,0.5462705756250719,27.5,-0.16748649299836743
d2h_nh,access_h,0.6181087120641451,27.5,-0.16758679172937055
d2h_nh,access_h,0.703480846775679,27.5,-0.11284150642830659
d2h_nh,access_h,0.7892851236588083,27.5,-0.12231607982154324
d2h_nh,access_h,0.8821838239934872,27.5,-0.12548298476449918
d2h_nh,access_h,0.9610314872455529,27.5,-0.12244347676687278
d2h_nh,access_h,1.0304808849275897,27.5,-0.1109673142512543
d2h_nh,access_h,1.1234864221399774,27.5,-0.10323639112243205
d2h_nh,access_h,1.2341958934004578,27.5,-0.09654280000980987
d2h_nh,access_h,1.3570179487924836,27.5,-0.09340712344111757
d2h_nh,access_h,1.486461260809405,27.5,-0.09327836449344569
d2h_nh,access_h,1.5875924454443746,27.5,-0.09265181521416924
d2h_nh,access_h,1.6711235673697713,27.5,-0.09246566687905555
d2h_nh,access_h,1.7807235511604413,27.5,-0.07801987711764419
d2h_nh,access_h,1.9043995098636202,27.5,-0.07611996811612701
d2h_nh,access_h,2.028475065868832,27.5,-0.07232738540196246
d2h_nh,access_h,2.1638012220041993,27.5,-0.06753190732614306
d2h_nh,access_h,2.2985255877757576,27.5,-0.06550034610555722
d2h_nh,access_h,2.424312460647441,27.5,-0.05782573881982766
d2h_nh,access_h,2.552013970012293,27.5,-0.032694474258114246
d2h_nh,access_h,2.6891893062390855,27.5,-0.029689110892914806
d2h_nh,access_h,2.8670095710927455,27.5,-0.020246880567300864
d2h_nh,access_h,3.056661916115213,27.5,0.005735659178399636
d2h_nh,access_h,3.2249385682970306,27.5,0.014291117886457885
d2h_nh,access_h,3.408029835082951,27.5,0.016839440429070072
d2h_nh,access_h,3.5977855686147633,27.5,0.017761879428624634
d2h_nh,access_h,3.773473403394531,27.5,0.04512942000004577
d2h_nh,access_h,3.9546562428742384,27.5,0.07714289584100434
d2h_nh,access_h,4.167435995035171,27.5,0.0900585317026218
d2h_nh,access_h,4.378784079820337,27.5,0.09342071019640806
d2h_nh,access_h,4.5881909318342995,27.5,0.09766092536862582
d2h_nh,access_h,4.820580894666823,27.5,0.1038396385071993
d2h_nh,access_h,5.065527085829514,27.5,0.10717420239228005
d2h_nh,access_h,5.298875453753189,27.5,0.11067156860150208
d2h_nh,access_h,5.503466627642274,27.5,0.1497743199285585
d2h_nh,access_h,5.7580110262882815,27.5,0.16333660056476496
d2h_nh,access_h,6.088965099884238,27.5,0.1691208518868338
d2h_nh,access_h,6.398330912056463,27.5,0.2071208579333625
d2h_nh,access_h,6.719648302301791,27.5,0.2082695520856191
d2h_nh,access_h,7.093263445664316,27.5,0.21214482769899543
d2h_nh,access_h,7.529750280475704,27.5,0.2121068999380703
d2h_nh,access_h,7.966030534076241,27.5,0.2056159066416067
d2h_nh,access_h,8.348486062943206,27.5,0.21133344326768336
d2h_nh,access_h,8.788165044237362,27.5,0.21442376800965623
